cliente_id,nombre,fecha_registro,pedidos_ultimos_3m,segmento
113425,Celestina Domínguez Fajardo,2020-10-15,12,premium
114295,Juan Manuel Páez Simó,2023-12-19,12,premium
104706,Severo Abascal Ayuso,2023-12-19,12,premium
100440,Vilma Rosell Uriarte,2021-02-04,12,premium
103205,Emiliano del Jerez,2022-04-02,12,premium
104449,Diana Cámara,2020-03-20,12,premium
104295,Rebeca Reyes-Ibáñez,2023-07-19,12,premium
106097,Roberta Ramón Castelló,2021-10-18,12,premium
108035,Teodora Borja Torrens,2021-02-05,12,premium
102055,María Pilar Iriarte Casares,2020-10-10,12,premium
107786,Jenny Robledo-Borrell,2021-12-29,12,premium
109452,Anna Juliana Bautista Jurado,2023-02-03,12,premium
104983,Timoteo Prieto Miranda,2023-11-05,12,premium
113074,Celso Moliner Salinas,2020-03-15,12,premium
106891,Herminio del Anglada,2021-02-17,12,premium
109972,Gisela Abascal Osorio,2022-04-07,12,premium
106127,Marino Cifuentes Molina,2023-11-07,12,premium
104030,Teodora Peiró Rebollo,2021-06-08,12,premium
110292,Úrsula Aitana Larrañaga Monreal,2023-06-25,12,premium
112509,Patricia Montenegro Patiño,2020-05-25,12,premium
101321,Octavia Irene Gallart Priego,2021-07-11,12,premium
102499,Viviana Piquer,2020-11-24,12,premium
111550,Primitiva Varela Elías,2024-01-05,12,premium
105460,Angélica de Anaya,2020-07-18,12,premium
104867,Régulo Perales Berenguer,2023-08-19,12,premium
101924,Amada Llabrés-Huerta,2024-01-16,12,premium
109596,Victor Manuel Gámez Collado,2020-12-22,12,premium
110347,Isabela Benet Cabezas,2021-05-22,12,premium
114560,Ainoa del Menéndez,2023-06-06,12,premium
114137,León Navarro Cal,2022-02-18,12,premium
114955,Artemio del Gutiérrez,2020-07-08,12,premium
108693,Celso Uribe,2023-11-01,12,premium
102590,Anabel Carballo Busquets,2022-09-08,12,premium
104098,Fabio Sancho-Mesa,2020-10-19,12,premium
104388,Marisela López Valbuena,2024-02-06,12,premium
108583,Amor del Saura,2024-06-17,12,premium
105023,Amaya de Carmona,2021-07-10,12,premium
109421,Clímaco Perelló Atienza,2023-03-01,12,premium
114262,Elías Burgos Padilla,2023-06-28,12,premium
103195,Roberto Ortega Montoya,2020-09-23,12,premium
112933,Feliciana Solé,2023-04-28,12,premium
110077,Samu Pina,2023-03-27,12,premium
100451,Esperanza Nebot Contreras,2024-05-11,12,premium
108369,Santos Menendez-Terrón,2020-07-03,12,premium
100255,Adelia Calderon Rosales,2023-07-01,12,premium
104746,Juan de Pastor,2022-06-23,12,premium
102352,Miguel Ángel Gracia Ayala,2023-06-10,12,premium
108402,Vito Inocencio Mariscal Sandoval,2021-04-24,12,premium
113688,Ani Visitación Tovar Menendez,2023-02-15,12,premium
111534,Severino Mata Palomares,2024-08-02,12,premium
113462,Claudio Sevillano Escudero,2022-06-29,12,premium
109045,Priscila Blanch Valbuena,2022-01-31,12,premium
100408,Marino Mate Herrera,2020-11-30,12,premium
105271,Maxi Bartolomé Bermúdez,2020-08-30,12,premium
104985,Clemente Amo-Benavides,2021-03-01,12,premium
113836,Eliana Puig Gras,2020-05-24,12,premium
113836,Eliana Puig Gras,2020-05-24,12,premium
108289,Silvio Olmedo Calvet,2023-05-11,12,premium
110563,Vasco Agustín,2021-05-18,12,premium
108527,Silvia Real Fortuny,2024-05-31,12,premium
104329,Charo Vázquez Lozano,2023-08-29,12,premium
108399,Felicidad Salomé Tomé Villalonga,2024-06-05,12,premium
112691,Candelaria Gallo Torre,2020-05-12,12,premium
112691,Candelaria Gallo Torre,2020-05-12,12,premium
107199,Ariel Ramón Lluch Escalona,2022-11-11,12,premium
111806,Leonel Nuñez Cano,2020-03-01,12,premium
102678,María Manuela Isern Iglesias,2020-11-25,12,premium
103208,Abril Cornejo Gibert,2022-12-29,12,premium
111649,Lourdes Solana,2021-09-11,12,premium
114292,Iván Higueras Miralles,2021-12-14,12,premium
108726,Carmina Nevado,2023-03-09,12,premium
113635,Eulalia Palau,2021-01-06,12,premium
102609,Flora Andres-Lillo,2021-06-13,12,premium
107229,Maximino Alcalá Bou,2023-01-06,12,premium
112848,Miguel Ángel Quesada Colom,2022-04-25,12,premium
106934,Adora Jiménez Conesa,2024-01-19,12,premium
109727,Marcial del Oliver,2023-10-13,12,premium
112268,Juanito de Alemán,2020-07-05,12,premium
113564,Ángel Garrido Jover,2021-09-29,12,premium
111604,Armida Almansa Antúnez,2020-08-11,12,premium
108185,Cecilio Viana Salcedo,2022-02-11,12,premium
113219,María Codina Arribas,2022-10-09,12,premium
108761,María Teresa Mesa Armengol,2020-11-01,12,premium
109039,Macarena Leonor Abella Ferrera,2020-05-26,12,premium
109932,Concha Llabrés Pi,2023-12-08,12,premium
109446,Salud Carreño Carreras,2021-07-08,12,premium
106276,Gertrudis Bárcena,2020-03-13,12,premium
100901,Fidel Vallejo-Cid,2023-04-22,12,premium
108875,Adriana Mariscal-Gimenez,2020-03-10,12,premium
103276,Baudelio Prado Herranz,2024-02-11,12,premium
114674,Juana Macarena Álamo Patiño,2022-08-22,12,premium
112475,Encarnacion Ruiz,2021-11-07,12,premium
100869,Marcos Andres Arco,2022-05-23,12,premium
108878,Leonor Quevedo Fabra,2020-04-11,12,premium
107754,Etelvina de Bas,2024-02-22,12,premium
106062,Daniel Aznar Valdés,2024-07-27,12,premium
108651,Julián Fernandez Sedano,2020-11-07,12,premium
106804,Crescencia Hierro Rivero,2024-05-23,12,premium
112976,Angelita Elías Font,2023-03-25,12,premium
113067,Dimas Escamilla,2021-08-12,12,premium
111785,Heliodoro Gabriel Cerro Alcolea,2021-05-08,12,premium
111255,Anita Cámara Madrid,2020-05-19,12,premium
111255,Anita Cámara Madrid,2020-05-19,12,premium
102679,Ana Sofía Martínez-Montalbán,2022-06-23,12,premium
111397,Loreto Tirado Galan,2020-11-27,12,premium
110068,Baudelio Folch Solera,2021-07-23,12,premium
111144,Luciano Bermejo,2022-04-02,12,premium
103704,Melchor Ibáñez Escalona,2022-03-31,12,premium
101935,Nidia del Bastida,2023-12-21,12,premium
106051,Federico Cruz Prado,2022-07-29,12,premium
105240,Viviana Cerro,2022-11-30,12,premium
105988,María José Etelvina Cabrera Salmerón,2021-07-13,12,premium
111687,Valeria Torrecilla-Salom,2022-10-25,12,premium
109927,Alejandro Moisés Infante Gálvez,2023-06-21,12,premium
106000,Carina Heras Luna,2024-05-17,12,premium
108453,María Pilar Lorenzo-García,2021-10-25,12,premium
110421,Ildefonso Simó Matas,2020-03-24,12,premium
100397,Eva Baena,2024-06-08,12,premium
112592,Reyes Sevillano,2020-10-05,12,premium
112808,Guadalupe Milla Belmonte,2020-11-23,12,premium
109821,Encarnita Ramirez Chacón,2021-05-30,12,premium
105051,Teófilo Alberdi Carranza,2024-04-23,12,premium
109273,Petrona Gertrudis Fabra Rincón,2023-12-28,12,premium
105943,Félix Gutiérrez Murillo,2024-04-16,12,premium
100104,Chelo del Benito,2022-07-20,12,premium
111127,Goyo Rogelio Reina Rosell,2023-02-27,12,premium
114014,Jerónimo Salmerón Escribano,2022-11-11,12,premium
108803,Luís Tur Carpio,2020-10-17,12,premium
102920,Águeda Parra-Monreal,2022-12-03,12,premium
104148,Aroa Fuentes Bartolomé,2023-05-20,12,premium
104148,Aroa Fuentes Bartolomé,2023-05-20,12,premium
113780,Félix Escrivá Márquez,2023-10-06,12,premium
100622,Ariadna Valderrama,2022-05-17,12,premium
112696,Pepito Sevilla Osuna,2022-05-04,12,premium
113031,Darío Pascual Mulet,2023-09-16,12,premium
107218,Toribio Sanjuan Ballesteros,2020-05-14,12,premium
100922,Rafaela Pons Manso,2024-03-19,12,premium
108396,Juan Bautista Hernando Barral,2020-08-09,12,premium
103699,Seve Plana Oliva,2020-10-26,12,premium
105466,Tere Pi Lopez,2024-05-20,12,premium
107665,Flora Cervera,2020-08-07,12,premium
113764,Esmeralda Polo Salvador,2021-06-16,12,premium
114320,Rita Ayllón,2021-04-20,12,premium
114980,Belen del Cuéllar,2021-04-30,12,premium
108693,Celso Uribe,2023-11-01,12,premium
109887,Carmelita Corominas Pedrosa,2021-11-01,12,premium
109979,Esperanza Aznar Almazán,2021-03-10,12,premium
108396,Juan Bautista Hernando Barral,2020-08-09,12,premium
103480,Daniela Morales Iglesias,2022-09-21,11,premium
110318,Sergio Caparrós Elorza,2020-06-07,11,premium
106441,Emiliana Perera Salazar,2021-09-07,11,premium
100170,Lola de Gabaldón,2020-04-17,11,premium
113085,Jimena Ramos Vara,2024-08-21,11,premium
108577,Rosario Prada Barrios,2023-12-17,11,premium
107880,Anita Sofía Ibáñez Portillo,2023-07-18,11,premium
112400,Dorotea del Villena,2022-11-29,11,premium
114630,Armando José Mari Prieto Jerez,2023-12-19,11,premium
107677,Brunilda Salinas Jáuregui,2022-03-04,11,premium
101324,Glauco Lopez-Iriarte,2021-12-02,11,premium
110028,Jeremías Desiderio Pagès Cortes,2024-07-28,11,premium
110028,Jeremías Desiderio Pagès Cortes,2024-07-28,11,premium
100477,Marco Cadenas Piña,2023-05-03,11,premium
101023,Primitiva Pina Téllez,2024-02-10,11,premium
110200,Prudencia Hierro Vargas,2023-04-06,11,premium
100020,Manola Perez Rosales,2024-05-03,11,premium
109004,Chucho Renato Moya Barrio,2021-06-25,11,premium
107361,María Dolores Vallejo Mesa,2022-04-17,11,premium
114794,María Luisa Iglesias Escamilla,2024-07-12,11,premium
111314,Martín Cámara Nuñez,2020-09-30,11,premium
101749,Emilio Crespo Carbonell,2022-12-03,11,premium
109531,Susana Arribas Sanchez,2021-12-18,11,premium
101769,Pelayo del Falcó,2023-11-03,11,premium
101607,Angelita Lloret Fernández,2023-07-04,11,premium
102232,Domingo Velasco,2023-03-19,11,premium
102232,Domingo Velasco,2023-03-19,11,premium
111044,Juan Francisco Riera,2023-04-11,11,premium
104231,Violeta Angulo Pedrero,2022-05-09,11,premium
107336,Carlos Ortiz Paniagua,2021-06-06,11,premium
108827,Espiridión Jordán Álvarez,2023-01-08,11,premium
101088,Víctor Carreras Palomar,2024-02-10,11,premium
104448,Martina Lluch Torre,2022-04-04,11,premium
102460,Amalia María Jesús Morcillo Barbero,2024-04-26,11,premium
109566,Marianela de Bejarano,2022-02-24,11,premium
110920,Adelia Herrero Bárcena,2024-02-23,11,premium
104521,Gerónimo Polo Castillo,2021-08-03,11,premium
110804,Lucila Jessica Lloret Pavón,2023-05-14,11,premium
105437,Joel Alberola,2022-10-03,11,premium
100388,Cipriano Mora Román,2023-07-21,11,premium
109757,Ricardo del Aliaga,2022-09-06,11,premium
113343,Virgilio Navas,2022-11-11,11,premium
107587,Amarilis Gimenez Buendía,2021-12-16,11,premium
110052,Carmela Catalán Benito,2024-03-26,11,premium
108300,Juan Manuel Baquero Ramón,2020-10-15,11,premium
103155,Javi Mármol Téllez,2022-11-07,11,premium
109163,Esteban Morcillo Valentín,2020-12-01,11,premium
106461,Onofre Rey Marti,2024-02-07,11,premium
106461,Onofre Rey Marti,2024-02-07,11,premium
103373,Jose Miguel Tejero Vila,2020-08-31,11,premium
104258,Gilberto Tovar,2024-06-10,11,premium
113136,Marcial Navas Gomis,2021-10-14,11,premium
110947,Íñigo Contreras Galan,2023-02-21,11,premium
105770,Amalia Diego Carreras,2020-10-01,11,premium
105770,Amalia Diego Carreras,2020-10-01,11,premium
105262,Teodoro Agustín Ayllón,2022-08-05,11,premium
112575,Rafaela Alcántara-Palau,2020-07-13,11,premium
109731,Diana Vallejo Carpio,2023-01-14,11,premium
103820,Edgardo Llabrés Bauzà,2022-01-14,11,premium
107140,Espiridión Buendía Llabrés,2020-05-10,11,premium
106559,Tatiana Lucena-Escamilla,2024-01-26,11,premium
113545,Susana Bárbara Real Carreras,2023-04-28,11,premium
113545,Susana Bárbara Real Carreras,2023-04-28,11,premium
109871,Ariel Madrid Baquero,2024-06-21,11,premium
111528,Candela Heredia Rivera,2024-02-29,11,premium
112898,Juan Luis Caparrós Escribano,2021-05-26,11,premium
113081,Manuela Elba Moll Ayllón,2020-10-05,11,premium
109442,Clara de Casas,2022-12-11,11,premium
111091,Blanca Lladó-Valenciano,2024-04-15,11,premium
106979,Clímaco Timoteo Chico Olivares,2023-01-21,11,premium
103209,Jose Ramón Barreda Carro,2023-03-06,11,premium
109673,Andrés Felipe Cuéllar,2022-05-13,11,premium
106058,Juan Manuel Osuna Sedano,2022-04-27,11,premium
106833,Vasco Gilabert Iglesias,2022-12-07,11,premium
111668,José Segovia Bernat,2024-05-07,11,premium
102519,Úrsula Cid Pou,2022-04-18,11,premium
105246,Marcela Evelia Carvajal Dominguez,2022-03-13,11,premium
110465,Máximo Alejo Feijoo Peinado,2024-08-08,11,premium
106188,Cintia Piedad Aguirre Gárate,2024-05-14,11,premium
106333,Sergio Escrivá Milla,2022-12-14,11,premium
102547,Cebrián del Olivera,2022-06-29,11,premium
111558,Reyna del Campoy,2022-04-27,11,premium
105100,Zaira Saturnina Fortuny Cáceres,2022-09-28,11,premium
109665,Haydée Bernad,2020-05-04,11,premium
109665,Haydée Bernad,2020-05-04,11,premium
105849,Mercedes Olmedo Ferrer,2023-01-08,11,premium
108840,Patricia Plaza,2021-09-15,11,premium
106044,Leocadio del Carreño,2023-04-09,11,premium
106044,Leocadio del Carreño,2023-04-09,11,premium
102955,Bernardo del Sans,2020-06-10,11,premium
106606,Ariel Doménech,2022-06-15,11,premium
106007,Toni Alemán Chamorro,2024-06-25,11,premium
102316,Cloe Díaz-Vázquez,2024-06-07,11,premium
103590,Osvaldo Ferrera Anaya,2021-12-06,11,premium
107944,Dulce Taboada Mas,2021-09-09,11,premium
107944,Dulce Taboada Mas,2021-09-09,11,premium
114068,Ernesto Lalo Hierro Valenzuela,2020-10-18,11,premium
103289,Yago Canet,2023-05-08,11,premium
112293,Jose Francisco Tejedor Frías,2020-06-11,11,premium
108422,Evaristo Romeu Losada,2024-01-11,11,premium
112451,Víctor Uriarte Conde,2022-09-05,11,premium
114364,Azahar Villa Almazán,2021-06-19,11,premium
102877,África Lopez Albero,2024-07-03,11,premium
100904,Francisco Jose del Alemany,2022-10-25,11,premium
104963,Apolinar Alarcón,2021-09-18,11,premium
106923,Isabel Marianela Calvet Nuñez,2023-08-28,11,premium
104375,América Ramos-Escribano,2023-01-25,11,premium
115147,Jose Miguel Ramos-Pinilla,2020-07-04,11,premium
115147,Jose Miguel Ramos-Pinilla,2020-07-04,11,premium
112098,Óscar Valentín,2022-04-24,11,premium
112753,Patricia Castejón Naranjo,2022-10-21,11,premium
101122,Juan José Guitart Batalla,2020-06-26,11,premium
102821,Damián de Arnaiz,2024-03-21,11,premium
102821,Damián de Arnaiz,2024-03-21,11,premium
101007,Cecilia Corona Díez Villalonga,2020-09-19,11,premium
106943,Carlota del Ugarte,2023-09-03,11,premium
110912,Roberta Coloma Ortega,2024-05-27,11,premium
100047,Amalia Quero,2022-01-23,11,premium
109056,Febe del Miralles,2022-11-07,11,premium
109954,Felipa Luís Uría,2020-07-23,11,premium
106483,José Mari Céspedes,2023-10-11,11,premium
106394,Paula Rosselló-Casals,2022-12-17,11,premium
106394,Paula Rosselló-Casals,2022-12-17,11,premium
114286,Beatriz Peña,2024-02-21,11,premium
114286,Beatriz Peña,2024-02-21,11,premium
103711,Tere Farré Bueno,2024-06-29,11,premium
108710,Imelda Durán Guardia,2023-12-19,11,premium
101741,Olimpia de Lillo,2022-05-03,11,premium
111692,Rodolfo Iván Grau Vilar,2022-08-13,11,premium
111639,Nacho Murillo Arrieta,2023-09-07,11,premium
100928,Gastón Casares Gibert,2023-09-19,11,premium
104102,Emperatriz Noriega-Falcó,2022-11-21,11,premium
103387,Candelaria Alcaraz Soto,2023-08-18,11,premium
112690,Ema Escalona Manrique,2022-09-04,11,premium
104216,Esmeralda de Pou,2024-06-28,11,premium
103596,Miguel Ángel Gascón,2021-01-02,11,premium
104163,Fernando Montaña Azorin,2020-08-16,11,premium
105152,Celestina Aragonés Ricart,2021-09-12,11,premium
103560,Luis Ángel Gilabert Frutos,2023-11-18,11,premium
104843,Luisina de Delgado,2021-10-13,11,premium
106250,Gustavo Vallejo-Vélez,2020-06-20,11,premium
107302,Amanda Mascaró Herrera,2020-10-29,11,premium
103046,Adora Becerra Tomé,2022-10-13,11,premium
109225,Roque Casas Gomis,2021-12-18,11,premium
106587,Maura Patiño Dalmau,2022-05-05,11,premium
114294,Agapito Cruz Calatayud,2020-12-08,11,premium
106992,Victor Tomé Hurtado,2021-08-11,11,premium
112693,Ciríaco Gómez Vergara,2022-12-11,11,premium
100080,Nacho Aller Asensio,2020-07-28,11,premium
100411,Beatriz Iris Coll Almeida,2023-11-25,11,premium
109568,Olimpia Riba,2020-03-15,11,premium
113762,Salomé de Pellicer,2023-04-11,11,premium
112354,Flavia Gaya Doménech,2023-10-20,11,premium
111523,Rosalva Leon,2021-05-17,11,premium
109903,Dalila Hernández Arnal,2021-11-12,11,premium
109977,Ariadna Estrada Gaya,2023-10-10,11,premium
105480,Cipriano Nogués Valderrama,2022-06-20,11,premium
109621,Modesto Cruz Ramos,2024-06-28,11,premium
100174,Ana Sofía Niño Galindo,2021-07-08,11,premium
111410,Borja Anaya Vizcaíno,2021-12-06,11,premium
113738,Liliana Hierro Aller,2024-04-07,11,premium
112490,Pepito Solé Castrillo,2023-03-20,11,premium
114579,Jose Carlos Campoy Verdugo,2021-02-09,11,premium
109538,Rafaela Gelabert Bonilla,2024-02-18,11,premium
103920,Calixto Garcia Vallejo,2021-05-17,11,premium
114664,Maxi Cid Pallarès,2020-10-09,11,premium
114981,Isaías Almazán Cantón,2022-08-21,11,premium
110908,Concha Portero,2021-06-07,11,premium
110908,Concha Portero,2021-06-07,11,premium
100285,Isidora Cayetana Herrero Cervantes,2024-04-04,11,premium
100395,Paulino Javi Correa Vargas,2024-07-14,11,premium
105884,Purificación Ribera Briones,2024-02-02,11,premium
112093,Francisca Torrent Quintero,2021-11-21,11,premium
112253,Cristian Francisco Sanmartín,2023-01-22,11,premium
108038,Yago Requena Ramis,2021-06-30,11,premium
101476,Lorena Grau Sans,2021-05-13,11,premium
101434,Gilberto Castro,2022-01-18,11,premium
105221,Susana Torrents-Abella,2021-10-25,11,premium
109552,Isidora Castillo Gil,2024-08-28,11,premium
105633,Lino Carnero Tenorio,2022-01-20,11,premium
103679,Ildefonso Galan Mas,2022-11-10,11,premium
103679,Ildefonso Galan Mas,2022-11-10,11,premium
101531,Clarisa Olmo Huguet,2021-12-18,11,premium
110872,Josep Escalona Aramburu,2023-01-21,11,premium
106522,Flora Soriano Carvajal,2020-11-18,11,premium
111853,Julia Garay Macías,2020-04-28,11,premium
100064,Jacinto Arribas Lago,2023-05-30,11,premium
109426,Luciana Pinedo Olivares,2022-08-08,11,premium
102255,Elba Barberá Pazos,2021-05-13,11,premium
105981,Pablo del Pardo,2021-11-19,11,premium
104615,Cornelio Pedrosa Roldán,2022-09-25,11,premium
106537,Victoriano Anaya Egea,2020-03-01,11,premium
114128,Florentina Lumbreras-Pinto,2024-03-17,11,premium
107835,América Aragón-Dávila,2022-11-28,11,premium
109748,Lorenzo de Prado,2022-09-06,11,premium
107306,Selena Cerdán,2020-10-05,11,premium
108084,Fabricio Wilfredo Casanova Armengol,2022-10-01,11,premium
105372,Corona Jaume-Beltrán,2022-04-12,11,premium
106931,Jordana Báez,2022-02-19,11,premium
102042,Ruth Figueroa Hernández,2021-08-25,11,premium
102042,Ruth Figueroa Hernández,2021-08-25,11,premium
103252,Adelardo Perera-Toro,2023-02-17,11,premium
111659,Rolando Benitez Barroso,2022-06-28,11,premium
111659,Rolando Benitez Barroso,2022-06-28,11,premium
100587,Manu Anaya Velasco,2020-04-01,11,premium
113902,Hugo Riquelme-Redondo,2022-12-19,11,premium
109215,Federico Piñol Coca,2024-02-28,11,premium
108224,Manolo Soler,2021-01-28,11,premium
107950,Haydée de Piñol,2021-03-13,11,premium
110778,Narciso Posada Grande,2020-04-01,11,premium
102123,Claudio Carretero-Aroca,2023-02-06,11,premium
113369,Jose Manuel Sotelo Cañas,2022-07-10,11,premium
109143,Haydée Hurtado Carrera,2024-01-08,11,premium
104266,Vanesa Feliu Parejo,2021-06-25,11,premium
106443,Maxi Madrid,2024-01-29,11,premium
100606,Timoteo Ruano Lopez,2021-06-07,11,premium
111520,Agustina Ferrández Tenorio,2024-08-24,11,premium
113559,Cesar Rodrigo Juliá Estevez,2023-03-25,11,premium
111995,Poncio Amigó Meléndez,2024-07-09,11,premium
100638,Manolo Huguet Bilbao,2021-01-27,11,premium
110160,Ceferino Muro Cabrero,2023-05-23,11,premium
112850,Pascuala Torres Menéndez,2022-03-19,11,premium
110942,Carmen Valls Artigas,2022-04-14,11,premium
109280,Mamen Vilanova Sánchez,2020-04-16,11,premium
109630,Viviana Urrutia Mariño,2023-12-16,11,premium
103843,Evelia Alcántara Machado,2021-03-27,11,premium
105585,Joan del Pallarès,2021-02-14,11,premium
105835,Gregorio Seve Gomez Vicens,2021-01-24,11,premium
114287,Rosaura Borrego Castelló,2022-02-10,11,premium
104049,Segismundo Abascal Vizcaíno,2024-07-09,11,premium
106730,Vito Cobos Puente,2021-03-14,11,premium
